정류장명,위도,경도,관리부서,서비스아이디,권역
금강펜테리움,35.5980337,129.3662863,버스택시과,40373,울산광역시 북구
금강펜테리움2차,35.60358015,129.3663351,버스택시과,40365,울산광역시 북구
금곡,35.51187349,129.1493825,버스택시과,24418,울산광역시 울주군
금곡,35.51182777,129.1495802,버스택시과,24417,울산광역시 울주군
금곡경로당,35.50263368,129.1407908,버스택시과,24463,울산광역시 울주군
금곡경로당,35.50226858,129.1408628,버스택시과,24464,울산광역시 울주군
금곡마을회관,35.50801023,129.1496002,버스택시과,24462,울산광역시 울주군
금곡마을회관,35.50814791,129.1494666,버스택시과,24461,울산광역시 울주군
금관빌라드앞,35.33554351,129.2841796,버스운영과,77506,부산광역시
금관빌라드앞,35.33563448,129.2840267,버스운영과,77505,부산광역시
금란유치원,35.52995484,129.3047879,버스택시과,64807,울산광역시 남구
금성종합상사,35.57048537,129.1204409,버스택시과,15618,울산광역시 울주군
금성종합상사,35.57048242,129.1206084,버스택시과,15601,울산광역시 울주군
금아드림팰리스,35.54705004,129.1403524,버스택시과,15412,울산광역시 울주군
금아드림팰리스,35.54689784,129.1399579,버스택시과,15411,울산광역시 울주군
금정구청부산가톨릭대,35.2423646,129.0931613,버스운영과,57179,부산광역시
금정구청부산가톨릭대,35.24220217,129.0927823,버스운영과,57177,부산광역시
금정이마트,35.25065644,129.0912805,버스운영과,57142,부산광역시
금정체육공원입구,35.29170851,129.0986469,교통과,30593,양산시
금정체육공원입구,35.29154024,129.0988406,교통과,30594,양산시
금천마을,35.58024541,129.4522224,버스택시과,27921,울산광역시 북구
금천마을,35.58041801,129.4526432,버스택시과,27922,울산광역시 북구
금천마을입구,35.58004547,129.451988,버스택시과,27931,울산광역시 북구
금천마을입구,35.58016737,129.4519752,버스택시과,27930,울산광역시 북구
금천마을회관,35.57986201,129.4500636,버스택시과,61306,울산광역시 북구
금천마을회관,35.57961962,129.4494572,버스택시과,61305,울산광역시 북구
금호아파트,35.57534177,129.3051936,버스택시과,72001,울산광역시 중구
금호아파트,35.57537698,129.3056611,버스택시과,72000,울산광역시 중구
기백교,35.64992702,129.3608666,버스택시과,25516,울산광역시 북구
기백교,35.65006419,129.360672,버스택시과,25515,울산광역시 북구
길천,35.32914434,129.2820458,버스택시과,15970,울산광역시 울주군
길천,35.32960609,129.2824036,버스택시과,67008,울산광역시 울주군
길천삼거리,35.32982687,129.2834948,버스운영과,77507,부산광역시
길천삼거리,35.3298077,129.2829891,버스운영과,77508,부산광역시
길촌마을내,35.57723819,129.2901405,버스택시과,62102,울산광역시 중구
길촌마을내,35.57728557,129.2902521,버스택시과,62101,울산광역시 중구
길촌마을입구,35.57627109,129.2944617,버스택시과,62104,울산광역시 중구
길촌마을입구,35.57611123,129.2945757,버스택시과,62103,울산광역시 중구
길촌입구,35.57267055,129.3011823,버스택시과,72003,울산광역시 중구
길촌입구,35.57264946,129.3014845,버스택시과,72002,울산광역시 중구
꽃바위,35.47883279,129.4102792,버스택시과,19016,울산광역시 동구
꽃바위,35.4781034,129.4098083,버스택시과,19014,울산광역시 동구
꽃바위성당,35.48584222,129.4109477,버스택시과,70519,울산광역시 동구
꽃바위성당,35.48591018,129.4108461,버스택시과,70520,울산광역시 동구
꽃바위아파트,35.48382346,129.4096288,버스택시과,70518,울산광역시 동구
꽃바위아파트,35.48366769,129.4097034,버스택시과,70517,울산광역시 동구
꽃바위아파트,35.48159553,129.4113419,버스택시과,26503,울산광역시 동구
꽃바위아파트,35.48190726,129.4116928,버스택시과,26504,울산광역시 동구
나사리,35.35679871,129.3432864,버스택시과,23334,울산광역시 울주군
나사리,35.35767904,129.3411728,버스택시과,23319,울산광역시 울주군
나사리입구,35.35699915,129.3347177,버스택시과,23321,울산광역시 울주군
나사리입구,35.35703436,129.3355657,버스택시과,23322,울산광역시 울주군
나사마을,35.35727581,129.3396783,버스택시과,23320,울산광역시 울주군
나사마을,35.35698405,129.3402191,버스택시과,23361,울산광역시 울주군
나사마을,35.35693253,129.3402039,버스택시과,23360,울산광역시 울주군
나사출장소,35.35502619,129.3426732,버스택시과,23330,울산광역시 울주군
나사출장소,35.35502684,129.3427557,버스택시과,23339,울산광역시 울주군
나사해안길,35.35639731,129.3421182,버스택시과,23338,울산광역시 울주군
나사해안길,35.35640686,129.3422065,버스택시과,23337,울산광역시 울주군
나슬공원,35.48447264,129.3036748,버스택시과,22115,울산광역시 울주군
나슬공원,35.4845065,129.3039071,버스택시과,22116,울산광역시 울주군
나아리,35.69939707,129.4711363,교통행정과,2192,경주시
나아리,35.69910456,129.4710112,교통행정과,2028,경주시
남경노블랜드,35.54749917,129.3213783,버스택시과,63509,울산광역시 남구
남경노블랜드,35.54764859,129.3213981,버스택시과,63510,울산광역시 남구
남구국민체육센터,35.52359065,129.33771,버스택시과,24002,울산광역시 남구
남구국민체육센터,35.52339446,129.3376949,버스택시과,24001,울산광역시 남구
남구둔치주차장,35.54959688,129.3074188,버스택시과,21220,울산광역시 중구
남구문화원앞,35.54590931,129.326888,버스택시과,22809,울산광역시 남구
남구문화원앞,35.54606384,129.3269768,버스택시과,63301,울산광역시 남구
남구보건소앞,35.54569243,129.3358404,버스택시과,23702,울산광역시 남구
남구보건소앞,35.54554122,129.3356015,버스택시과,23701,울산광역시 남구
"남구예비군훈련장,청량농협",35.47505383,129.2941383,버스택시과,31502,울산광역시 울주군
"남구예비군훈련장,청량농협",35.47523453,129.2950041,버스택시과,22107,울산광역시 울주군
"남구예비군훈련장,청량농협",35.47550635,129.2953503,버스택시과,22108,울산광역시 울주군
"남구예비군훈련장,청량농협",35.47492276,129.2939041,버스택시과,31501,울산광역시 울주군
남구청앞/하이본병원,35.54278241,129.330618,버스택시과,31009,울산광역시 남구
남구청앞/하이본병원,35.54303183,129.3305806,버스택시과,31010,울산광역시 남구
남목1동,35.53937513,129.4252583,버스택시과,24243,울산광역시 동구
남목1동,35.53932548,129.4255749,버스택시과,24209,울산광역시 동구
남목1동,35.53953455,129.4257316,버스택시과,24210,울산광역시 동구
남목1동행정복지센터,35.5391062,129.4207982,버스택시과,24208,울산광역시 동구
남목2동,35.52446545,129.4328884,버스택시과,24217,울산광역시 동구
남목2동,35.52436731,129.4331544,버스택시과,24218,울산광역시 동구
남목3동행정복지센터앞,35.54538585,129.4312085,버스택시과,27716,울산광역시 동구
남목3동행정복지센터앞,35.54501063,129.4310382,버스택시과,27715,울산광역시 동구
남목고등학교,35.53761068,129.4192247,버스택시과,24205,울산광역시 동구
남목고등학교.비석골,35.53730278,129.418572,버스택시과,24206,울산광역시 동구
남목농협,35.54201775,129.4269266,버스택시과,27720,울산광역시 동구
남목농협,35.54206669,129.4267898,버스택시과,27719,울산광역시 동구
남목입구,35.54065003,129.4254571,버스택시과,27722,울산광역시 동구
남목입구,35.54074687,129.4253212,버스택시과,27721,울산광역시 동구
남목청구아파트,35.54470471,129.4300791,버스택시과,27723,울산광역시 동구
남목청구아파트,35.54458234,129.4300494,버스택시과,27724,울산광역시 동구
남목초등학교,35.54284679,129.426311,버스택시과,27728,울산광역시 동구
남목초등학교,35.54240943,129.425903,버스택시과,27727,울산광역시 동구
남목파출소,35.54246823,129.4298714,버스택시과,27718,울산광역시 동구
남목파출소,35.54147145,129.4292771,버스택시과,27501,울산광역시 동구
남목파출소,35.54154139,129.4294571,버스택시과,27502,울산광역시 동구
남목파출소,35.54251134,129.4297482,버스택시과,27717,울산광역시 동구
남목한신아파트,35.54547277,129.4299429,버스택시과,27725,울산광역시 동구
남목한신아파트,35.54562972,129.4299156,버스택시과,27726,울산광역시 동구
남부교회,35.54561438,129.3135651,버스택시과,63504,울산광역시 남구
남부교회,35.54555906,129.3139232,버스택시과,63503,울산광역시 남구
남부노인복지관,35.40770575,129.2978661,버스택시과,25410,울산광역시 울주군
남부노인복지관,35.40753621,129.2980154,버스택시과,25409,울산광역시 울주군
남부소방서앞,35.54699536,129.3342234,버스택시과,22814,울산광역시 남구
남부소방서앞,35.54673632,129.3351106,버스택시과,22813,울산광역시 남구
남부시장,35.34175324,129.0374038,교통과,59127,양산시
남부시장,35.34181991,129.0375732,교통과,59128,양산시
남부신협앞,35.54156344,129.3105465,버스택시과,63603,울산광역시 남구
남부신협앞,35.54186963,129.311047,버스택시과,63604,울산광역시 남구
남부초등학교,35.521866,129.320393,버스택시과,64602,울산광역시 남구
남부초등학교,35.521643,129.3202673,버스택시과,64601,울산광역시 남구
남산볼링장,35.26279413,129.0920496,버스운영과,57156,부산광역시
남산볼링장,35.26315941,129.0918182,버스운영과,57152,부산광역시
남산초등학교,35.53590421,129.2960752,버스택시과,40935,울산광역시 남구
남산초등학교,35.5359811,129.295941,버스택시과,21705,울산광역시 남구
남양그린빌,35.50722268,129.3115697,버스택시과,75402,울산광역시 남구
남양그린빌,35.50732579,129.3116916,버스택시과,75401,울산광역시 남구
남외중학교앞,35.56703669,129.3487708,버스택시과,62806,울산광역시 중구
남외중학교앞,35.56686826,129.3489391,버스택시과,62805,울산광역시 중구
남운아파트,35.56749008,129.3300814,버스택시과,30912,울산광역시 중구
남운아파트,35.56875254,129.330617,버스택시과,30911,울산광역시 중구
남운프라자,35.55171123,129.2667184,버스택시과,30932,울산광역시 남구
남운프라자,35.55194097,129.2664894,버스택시과,30931,울산광역시 남구
남운학성타운앞,35.55781913,129.3312257,버스택시과,11503,울산광역시 중구
남운학성타운앞,35.55791047,129.3313538,버스택시과,11504,울산광역시 중구
남울산우체국,35.54643782,129.3288091,버스택시과,22815,울산광역시 남구
남울산우체국,35.5465832,129.328805,버스택시과,63304,울산광역시 남구
남창,35.4171571,129.280812,버스택시과,31515,울산광역시 울주군
남창고등학교,35.41664323,129.2783373,버스택시과,31531,울산광역시 울주군
남창고등학교,35.41688244,129.2784612,버스택시과,31533,울산광역시 울주군
남창고등학교앞,35.41601769,129.2805963,버스택시과,31518,울산광역시 울주군
남창고등학교앞,35.41568737,129.2807315,버스택시과,31517,울산광역시 울주군
남창역,35.41903926,129.2819603,버스택시과,31537,울산광역시 울주군
남창역(기점),35.41836146,129.2824957,버스택시과,31532,울산광역시 울주군
남창역(종점),35.41842319,129.2824605,버스택시과,31534,울산광역시 울주군
남창입구,35.42057238,129.2808202,버스택시과,31514,울산광역시 울주군
남창입구,35.42038473,129.2806756,버스택시과,77816,울산광역시 울주군
남창중학교,35.41951251,129.2879075,버스택시과,67202,울산광역시 울주군
